"ifam","zygosity_2G","sex_2","sex_1","predicted_emotional11r_2","predicted_emotional13r_2","EMPQ_emotional11r_2","EMPQ_emotional13r_2","predicted_cognitive11r_2","predicted_cognitive13r_2","EMPQ_cognitive11r_2","EMPQ_cognitive13r_2","predicted_emotional11r_1","predicted_emotional13r_1","EMPQ_emotional11r_1","EMPQ_emotional13r_1","predicted_cognitive11r_1","predicted_cognitive13r_1","EMPQ_cognitive11r_1","EMPQ_cognitive13r_1"
"gf2594","DZ",2,2,-0.239003184422269,-0.00591220604292475,-0.736738113097559,0.118029154922726,-0.096316457572587,-0.34314790227777,-1.36474512808618,-0.26227002155,-0.263270257431019,-0.276272264692185,-0.554919931097558,0.118029154922726,-0.315959157896657,-0.15148301923731,-0.0314117950861803,0.07106331145
"gf2616","MZ",1,1,0.0155739408890255,NA,0.0333882499536528,NA,0.0674623324911891,NA,-0.0161432248467011,NA,0.268159088820556,NA,0.397024612953653,NA,0.21794956848633,NA,0.317190108153299,NA
"gf2631","DZ",1,1,0.0419643312810253,-0.520282054417695,0.215206431953653,-2.13182017008136,0.31920879542332,0.238079067904164,0.539412330153299,0.499572969606299,-0.222889019012615,0.0597068972342152,0.215206431953653,-0.404547443081365,-0.283265775698081,0.0109747590786641,0.317190108153299,-0.389315918393701
"gf2642","MZ",2,2,-0.0634478444204094,NA,-0.264010840097558,NA,0.181854687143343,NA,0.63525487191382,NA,-0.0838342255621793,NA,-0.464010840097559,NA,-0.0694337124624271,NA,-0.58696735108618,NA
"gf2686","MZ",1,1,NA,-0.224731827750475,NA,0.177270738918635,NA,-0.221219090650316,NA,0.0551285256062993,NA,-0.531634756803704,NA,0.277270738918635,NA,-0.285536579870946,NA,0.610684081606299
"gf2690","DZ",2,2,-0.0373613511960295,-0.843203701494745,-0.100374476097559,-1.06378902707727,-0.0572737502913971,-0.43547063400078,-0.80918957308618,-0.48449224355,-0.0166515914105096,-0.263821506385685,0.445080068902442,0.118029154922726,0.0234435128662229,0.0184446782083896,0.301921537913819,0.18217442245
"gf2734","DZ",2,1,0.114983877927011,0.276204702280225,-1.10037447609756,-0.427425390077273,0.076268826257673,-0.0388578278874503,0.301921537913819,0.07106331145,-0.165017721755655,-0.586316786167575,-0.148429932046347,-0.586365625081365,-0.31883836869349,-0.193189350712906,0.094967886153299,0.0551285256062993
"gf2756","MZ",2,2,0.0407464767807706,-0.194083237731015,0.0814437049024416,-0.518334481077274,0.0802952365465626,0.00293861666784957,-0.0314117950861803,0.18217442245,0.34313348555388,0.428818193449125,0.263261886902441,0.390756427922726,0.0711493774743428,0.18147255134612,0.0796993159138193,0.07106331145
"gf2760","DZ",1,2,0.176274924651305,-0.209951891322315,0.397024612953653,-0.131820170081365,-0.0853004272268905,-0.0473383833442157,-1.0161432248467,-0.5004270303937,0.180400903890271,0.0705367861071752,-0.282192658097558,-0.609243572077273,0.022514858252243,-0.00493630341008975,0.301921537913819,-0.48449224355
"gf2793","DZ",2,2,NA,-0.093679461594315,NA,0.118029154922726,NA,0.0628112311943303,NA,0.40439664545,NA,0.085614857507765,NA,-0.275910239077273,NA,-0.18830596869345,NA,-0.0400477995500005
"gf2804","DZ",1,1,-0.0671681878921248,-0.381550098026725,-0.148429932046347,-0.222729261081365,-0.124428124951661,-0.340100264621836,0.317190108153299,0.610684081606299,0.128199256363655,-0.254705453591364,-0.148429932046347,-0.677274716081365,0.00539918426850941,-0.0884934171797659,-0.238365446846701,-0.389315918393701
"gf2815","MZ",1,1,0.338826614993085,NA,-0.239339023046347,NA,0.16181512423226,NA,0.094967886153299,NA,0.224994454653345,NA,0.0333882499536528,NA,0.0653658411446196,NA,0.317190108153299,NA
"gf2826","DZ",2,2,0.0278435693071007,0.425097705603775,-0.282192658097558,0.481665518922727,0.0866033597154925,0.14266025856687,-0.28141179508618,0.29328553345,0.175334316836371,-0.157632122388655,0.263261886902441,-0.609243572077273,0.040133883520163,-0.30065130012621,0.52414376091382,-0.26227002155
"gf2863","DZ",1,1,0.294840287435015,NA,-0.639339023046347,NA,0.36603841627388,NA,0.872745664153299,NA,-0.166813791284245,-0.0791447283845845,-0.602975387046347,0.231816193918635,0.244094469183549,0.109292214408535,0.094967886153299,0.277350747606299
"gf2874","DZ",1,1,0.447936234298115,0.231348533675186,0.124297340953653,1.04999801191864,0.17328424588231,-0.051878441143136,-0.349476557846701,0.388461858606299,-0.138899955598385,-0.159110364281624,-0.330248114046347,-0.0409110790813644,0.15908726025536,0.212550324880994,0.650523442153299,0.166239636606299
"gf2885","DZ",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0.22449140736076,NA,1.17235279590244,NA,0.302678915961843,NA,0.52414376091382,NA
"gf2900","MZ",2,2,-0.10505255630516,NA,-0.00946538509755866,NA,-0.099695733571717,NA,0.19081042691382,NA,0.310545556431,NA,0.717807341902441,NA,0.230334351298323,NA,0.52414376091382,NA
"gf2922","DZ",2,2,0.0323457864359707,0.0185773938657153,0.263261886902441,0.118029154922726,0.295191958772723,0.32086305447056,0.301921537913819,0.40439664545,-0.479438653720789,-0.477828783470415,0.0814437049024416,-0.154698117077274,0.0586372045181929,-0.11470110350793,0.46858820491382,-0.15115891055
"gf2933","DZ",1,1,NA,-0.117173413183535,NA,-1.67727471608136,NA,0.174527493406914,NA,0.166239636606299,NA,0.104749604257375,NA,0.0772707389186352,NA,0.188206841577424,NA,0.277350747606299
"gf2955","DZ",1,2,0.153890555162545,0.219413882477086,-0.0575208410463471,0.477270738918636,-0.10342755208527,0.061243752327994,-0.349476557846701,0.0551285256062993,-0.265837110213789,-0.217312338094445,-0.191283567097558,-0.700152663077273,-0.175749194206707,-0.41524577272942,-0.0314117950861803,-1.15115891055
"gf2966","DZ",1,1,0.105468227316865,0.0143295431303155,0.760660976953653,0.413634374918635,-0.0746040534729407,-0.105603273504436,-0.460587669846701,0.0551285256062993,0.425628296719365,0.440348517685305,1.12429734095365,1.04999801191864,0.33552264799162,0.351565884041544,0.317190108153299,0.499572969606299
"gf2992","DZ",2,2,0.0820882161162604,0.220034071253815,0.172352795902441,-0.0637890270772734,-0.0298635868148371,0.10476731101638,-0.47585623908618,-0.15115891055,0.289721689096641,0.413080161711195,0.808716432902442,0.845301882922726,0.115412159242773,0.40346949270834,0.63525487191382,-0.0400477995500005
"gi3014","DZ",1,1,NA,0.0531282158432154,NA,0.140907102918635,NA,0.156393729902484,NA,0.388461858606299,NA,-0.459954304053984,NA,-0.404547443081365,NA,-0.136472918860466,NA,-0.5004270303937
"gi3036","DZ",1,2,0.0623861053647555,-0.558210049342334,-0.148429932046347,-0.859092897081365,0.155121943988879,0.0270750590528143,-0.460587669846701,-0.278204807393701,0.484437838263881,-0.156784926086975,1.08144370490244,0.299847336922727,0.0814285511347628,0.0528254110229396,0.41303264891382,-0.15115891055
"gi3062","DZ",2,2,-0.27551711365913,NA,0.263261886902441,NA,-0.403389032607197,NA,-0.69807846208618,NA,0.172074860935041,NA,0.172352795902441,NA,0.0608562325791733,NA,-0.47585623908618,NA
"gi3073","DZ",2,2,-0.116085970479299,-0.0964626310719446,0.0814437049024416,-0.509243572077273,-0.289940315882587,-0.09002788645022,-0.14252290608618,-0.43687319655,-0.0956347295506494,-0.162108762898865,-0.373101749097559,0.208938245922726,-0.324816661834517,-0.1982457888459,-0.0314117950861803,-0.0400477995500005
"gi3084","DZ",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.238592689597525,NA,-0.784793568046348,NA,-0.34390615872886,NA,-0.460587669846701,NA
"gi3110","MZ",2,2,-0.0236478102291395,NA,-0.00946538509755866,NA,-0.153303809780937,NA,-0.25363401708618,NA,-0.101877603698939,NA,-0.373101749097559,NA,-0.196029246999437,NA,-0.47585623908618,NA
"gi3121","MZ",1,1,-0.123000112013445,NA,-0.330248114046347,NA,-0.221873028535141,NA,-0.0161432248467011,NA,-0.0259248239816846,NA,-0.512066296046347,NA,0.00816042592290947,NA,0.094967886153299,NA
"gi3132","DZ",1,2,0.168000017684045,0.225464612254705,-0.693884478046347,0.140907102918635,-0.14648063510242,-0.245194715384196,-0.127254335846701,-0.833760363393701,0.113675743968981,0.124906159225605,0.445080068902442,0.481665518922727,-0.182259672200977,0.00295304050616975,0.41303264891382,0.84884108945
"gi3143","DZ",1,2,-0.0305498752870045,0.559547714744796,-0.330248114046347,0.140907102918635,-0.11415871745078,0.316785178857824,0.094967886153299,0.388461858606299,-0.13262719088474,0.242440004302345,-0.282192658097558,0.299847336922727,-0.0261402449379371,0.0436549850969703,0.52414376091382,-0.26227002155
"gi3154","DZ",2,2,0.0209684296185604,0.035663639685975,-0.554919931097558,0.390756427922726,-0.0505141560740772,0.0618990089624401,0.96858820491382,0.29328553345,0.25322785591801,0.196142439494985,-0.554919931097558,0.208938245922726,0.233425654858313,0.00452593697956962,-0.14252290608618,0.18217442245
"gi3191","MZ",2,2,-0.0692787497258293,-0.162343277579155,0.354170977902441,-0.336516299077273,0.0134680664969429,-0.20296658254972,0.301921537913819,-0.0400477995500005,-0.108859376522329,0.00117697184647503,-0.0195663960975584,0.299847336922727,-0.161154080750377,-0.13404049038782,0.0935882049138197,-0.48449224355
"gi3202","DZ",1,1,NA,0.132972809181575,NA,-0.222729261081365,NA,0.345030480743255,NA,0.166239636606299,NA,-0.109096836349805,NA,0.332826294918635,NA,-0.011770731043426,NA,0.166239636606299
"gi3246","DZ",2,1,-0.32581635958393,NA,-0.00946538509755866,NA,-0.215068927347667,NA,0.19081042691382,NA,0.137750860472695,NA,0.397024612953653,NA,-0.224206256087541,NA,-0.349476557846701,NA
"gi3261","MZ",1,1,-0.00982239031434474,-0.0608577992399146,1.12429734095365,0.0499980119186354,0.0787389285260191,0.0967569171165846,0.539412330153299,-0.389315918393701,-0.0148602358532545,0.284960864125285,0.942479158953652,0.140907102918635,0.0696674596315798,-0.0218408128622157,0.650523442153299,0.0551285256062993
"gi3272","DZ",2,2,-0.169453375481419,-0.329194821316385,-0.373101749097559,-0.427425390077273,-0.264579360730357,0.13538592609085,-0.47585623908618,0.07106331145,-0.142562431531209,-0.0610780951213948,-0.554919931097558,-0.700152663077273,-0.158382884044437,-0.27985484430282,-0.25363401708618,0.29328553345
"gi3305","DZ",2,2,0.00989394452329043,-0.107917500292345,-0.645829022097559,0.0271200639227265,0.0158214560537229,-0.0651157826493804,-0.36474512808618,-0.26227002155,0.0590437737819507,0.394181093477935,-0.918556295097558,-0.154698117077274,-0.086410167043417,0.19742647945217,-0.69807846208618,-0.15115891055
"gi3342","DZ",1,2,0.157049685726895,0.126373585760216,0.124297340953653,-0.222729261081365,0.211252673391609,0.207201090113584,-0.127254335846701,-0.0559825853937007,0.189379787441531,0.0890597659639553,0.808716432902442,1.11802915492273,0.362667909776053,0.27417164774567,0.85747709391382,0.84884108945
"gi3364","MZ",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208021854664395,NA,0.231816193918635,NA,0.318301396072204,NA,-0.278204807393701
"gi3386","MZ",2,2,-0.298671989213679,NA,0.899625523902442,NA,-0.246944827928667,NA,-0.80918957308618,NA,-0.330905711382019,NA,0.0814437049024416,NA,-0.301130264924797,NA,0.801921537913819,NA
"gi3390","DZ",2,2,0.139116372413931,-0.101311082062725,0.535989159902441,0.299847336922727,0.0154177981036228,0.11529742750109,-0.14252290608618,0.40439664545,-0.172580653663119,-0.302709889139405,0.0814437049024416,-0.0637890270772734,-0.195677771238617,0.0353540886389201,0.52414376091382,0.18217442245
"gi3401","MZ",2,2,-0.0353870344667994,NA,0.445080068902442,NA,-0.0464866870405369,NA,0.74636598291382,NA,0.141978871910631,NA,0.354170977902441,NA,-0.149604525246727,NA,0.0796993159138193,NA
"gi3412","DZ",1,1,-0.0149996669257347,0.189168067552286,0.124297340953653,-0.495456534081365,0.182238952220279,0.338691332981684,-0.349476557846701,0.499572969606299,-0.00716925910067458,-0.299553471158974,0.397024612953653,-0.222729261081365,-0.159254735616151,-0.330103663600676,-0.682809891846701,-0.722649252393701
"gi3423","DZ",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.266277035993219,NA,-1.28219265809756,NA,0.155839572487373,NA,-0.14252290608618,NA
"gi3434","DZ",1,1,0.0134513806435955,NA,-0.239339023046347,NA,-0.16804411551197,NA,-0.571698780846701,NA,-0.482417278834364,NA,-0.330248114046347,NA,-0.200373511093121,NA,-0.530032113846701,NA
"gi3456","DZ",2,1,-0.11207569220896,NA,-0.00946538509755866,NA,0.033275252282903,NA,0.19081042691382,NA,-0.199906349324165,NA,0.124297340953653,NA,0.0469346419410791,NA,-0.127254335846701,NA
"gi3460","DZ",2,2,-0.29077323362421,-0.213426302349455,-0.554919931097558,-1.60924357207727,-0.0959832923942672,0.0260437673474003,-0.14252290608618,-0.0400477995500005,-0.245268195922139,-0.088514332414915,-0.736738113097559,-0.700152663077273,-0.0925190849728572,0.19242002245779,-0.69807846208618,-0.26227002155
"gi3504","DZ",1,1,-0.251647811041275,-0.00222815198979461,-0.693884478046347,-0.131820170081365,-0.0891831705954607,0.0697753601071246,-0.238365446846701,-0.0559825853937007,-0.145911710871435,-0.189866855453275,-0.330248114046347,-0.172729261081365,0.0386413485001795,-0.0809186954389659,0.428301219153299,0.0551285256062993
"gi3526","DZ",2,1,0.0108676326802304,NA,0.354170977902441,NA,0.121461884298773,NA,-0.25363401708618,NA,-0.352162448740295,NA,-0.784793568046348,NA,-0.0693848206299004,NA,-0.0161432248467011,NA
"gi3574","MZ",1,1,-0.211136362894155,0.169174368332375,-1.05752084104635,-0.313638352081365,0.17583414655506,0.181516356848564,0.428301219153299,-0.6115381413937,-0.254614876079615,-0.0567630675711145,-0.602975387046347,-0.495456534081365,-0.353597598842481,-0.105433923901586,-1.1272543358467,-1.3734429033937
"gi3600","DZ",2,1,0.00656742063803043,NA,0.172352795902441,NA,0.135029578421453,NA,0.0796993159138193,NA,-0.339815966483685,NA,-1.33024811404635,NA,-0.0132472342753608,NA,-0.349476557846701,NA
"gi3611","DZ",2,1,0.174915760147191,-0.0675675430774046,0.808716432902442,1.02712006392273,-0.066114468868047,0.0366144495613501,0.301921537913819,0.40439664545,0.0233274910262254,NA,0.215206431953653,NA,0.0458394599329494,NA,-0.238365446846701,NA
"gi3622","DZ",2,2,0.140974691343761,-0.0115730327231448,-0.191283567097558,0.118029154922726,0.112513482268983,0.0936779179688197,0.301921537913819,0.18217442245,-0.239219357415329,-0.0660720584193449,0.354170977902441,-0.518334481077274,0.212779148863483,-0.14956965497767,0.301921537913819,-0.15115891055
"gi3633","DZ",1,1,-0.0157357040321246,0.282597065645795,0.306115521953653,0.231816193918635,-0.235351141610411,-0.0384240029498358,-1.3494765578467,0.388461858606299,0.183807254240665,0.303575821796346,-0.421157205046348,-1.31363835208136,0.36436705581734,0.437667627894724,0.872745664153299,0.555128525606299
"gi3644","DZ",2,2,-0.341388948933189,NA,-0.282192658097558,NA,-0.366844215481787,NA,-0.0314117950861803,NA,0.275107307837261,NA,0.172352795902441,NA,0.0696017847171533,NA,0.85747709391382,NA
"gi3666","DZ",1,1,0.0582119503486952,NA,-0.0575208410463471,NA,0.0628019331480897,NA,-0.0161432248467011,NA,-0.168789888708515,NA,0.306115521953653,NA,0.0908089070981192,NA,0.428301219153299,NA
"gi3681","MZ",2,2,-0.0221302975231594,0.215267093605945,0.0814437049024416,0.481665518922727,-0.013363523516537,0.0654123218289797,-0.14252290608618,0.07106331145,-0.0568365525127097,0.051480341993755,-0.191283567097558,0.390756427922726,-0.0405246065238269,0.0673165161359801,-0.14252290608618,-0.15115891055
"gi3714","DZ",1,1,0.212784369335225,NA,0.578842794953652,NA,0.00343874743481934,NA,0.428301219153299,NA,-0.193884148424135,NA,0.306115521953653,NA,0.0359072456645596,NA,0.761634553153299,NA
"gi3725","DZ",1,1,0.211773970913645,0.295360329329655,0.0333882499536528,0.595452556918635,-0.0783222132022204,-0.030544371567406,-0.0161432248467011,0.277350747606299,-0.282499340479705,0.00321133082671524,-0.148429932046347,-0.495456534081365,-0.410415036462811,-0.430714487854276,-0.127254335846701,-0.5004270303937
"gi3751","DZ",1,1,0.340220162163035,NA,0.124297340953653,NA,-0.0914263249831505,NA,0.539412330153299,NA,0.172956225502735,NA,0.669751885953653,NA,0.0325694869778793,NA,-0.0161432248467011,NA
"gi3773","MZ",1,1,NA,-0.108635104967395,NA,-0.586365625081365,NA,-0.0522398930804358,NA,0.388461858606299,NA,0.0133409347395852,NA,-0.586365625081365,NA,-0.126564420147546,NA,-0.0559825853937007
"gi3784","DZ",2,1,0.0490027571380705,-0.389569544922585,1.08144370490244,0.481665518922727,0.255013210879303,-0.05485024742201,0.63525487191382,0.29328553345,-0.135405860640955,-0.100539915653035,0.215206431953653,-0.131820170081365,0.25546470215747,0.0921329748809844,0.650523442153299,0.388461858606299
"gi3795","DZ",1,1,-0.0758167040694048,NA,-0.0575208410463471,NA,-0.141459063715121,NA,-0.127254335846701,NA,-0.262569251638665,NA,-0.148429932046347,NA,-0.227307096309071,NA,-0.349476557846701,NA
"gi3865","DZ",2,2,-0.0364521856440196,NA,-0.373101749097559,NA,0.0640186701159229,NA,-0.0314117950861803,NA,-0.205255575386939,NA,-0.191283567097558,NA,-0.0770244310226673,NA,-0.36474512808618,NA
"gi3902","DZ",1,2,0.0373673416446752,NA,0.0333882499536528,NA,0.235702582717169,NA,0.317190108153299,NA,0.408765048563911,NA,0.172352795902441,NA,0.325913675091103,NA,-0.25363401708618,NA
"gi3913","DZ",2,2,-0.21918197869734,-0.0317259742542747,0.717807341902441,0.663483700922727,-0.198340920162757,-0.11427043071212,-0.36474512808618,0.29328553345,-0.226788343183899,-0.0637685745278848,-0.191283567097558,0.0271200639227265,-0.190967805906567,-0.23030246526394,-0.58696735108618,0.29328553345
"gi3935","MZ",1,1,-0.168903165012615,-0.199223535165115,-0.421157205046348,-0.313638352081365,-0.0483700466230204,-0.116505551670406,-0.682809891846701,-1.2782048073937,-0.160015572924055,-0.0979409618697446,-1.33024811404635,-0.495456534081365,-0.29663668655963,-0.0183813941581058,-0.460587669846701,-0.722649252393701
"gi3983","MZ",2,2,0.42870005709018,NA,0.626898250902442,NA,0.287668421673593,NA,0.52414376091382,NA,0.207563448965481,NA,0.990534614902441,NA,0.314130767303383,NA,0.74636598291382,NA
"gm4031","DZ",1,1,0.0517193846483755,NA,0.124297340953653,NA,-0.0321866081926606,NA,0.094967886153299,NA,-0.162931863822625,NA,-1.42115720504635,NA,-0.0451280942305506,NA,-0.238365446846701,NA
"gm4064","DZ",2,2,0.192763508093041,0.0493509114243552,0.626898250902442,0.572574609922726,0.182291672115473,0.0853487901383501,0.41303264891382,0.07106331145,0.0707114547010306,-0.0999569231124248,0.354170977902441,0.208938245922726,0.271160532713223,0.16909598871567,0.63525487191382,0.18217442245
"gm4086","MZ",1,1,0.0769722353353453,NA,0.215206431953653,NA,0.0141291022888396,NA,-0.349476557846701,NA,0.0767564835814153,NA,0.124297340953653,NA,0.0492384446950992,NA,-0.127254335846701,NA
"gm4112","DZ",2,1,-0.0942305318137293,-0.186665357355495,-1.10037447609756,0.118029154922726,0.037012976567983,0.0945238530532304,0.41303264891382,0.62661886745,-0.0635930369081247,-0.671995961314145,-0.966611750046347,-0.859092897081365,-0.23394536056554,-0.236423473526596,-0.682809891846701,0.0551285256062993
"gm4123","DZ",1,2,0.204827942116995,NA,0.669751885953653,NA,-0.16540702957303,NA,0.317190108153299,NA,-0.172581984983909,NA,0.354170977902441,NA,0.0694849111248133,NA,0.52414376091382,NA
"gm4134","MZ",1,1,0.0243732640033752,NA,-0.875702659046347,NA,-0.143002151924721,NA,0.317190108153299,NA,-0.248296854020274,0.00670056330979522,-0.330248114046347,-0.131820170081365,-0.255296762428141,-0.0173519459138162,-0.127254335846701,0.166239636606299
"gm4145","DZ",1,1,-0.173927550359695,-0.178091107706435,-0.602975387046347,-0.859092897081365,0.00960427158759939,0.113531224160474,0.317190108153299,0.0551285256062993,0.224983584587185,0.157851565960585,0.124297340953653,0.504543465918635,0.13838154518521,0.177650805652374,-0.682809891846701,0.0551285256062993
"gm4204","MZ",2,2,0.0902101575581804,0.188076611398895,0.445080068902442,0.208938245922726,0.154979275357083,0.0817386530908504,0.52414376091382,0.51550775645,0.153877506555761,0.422095101942475,0.626898250902442,0.663483700922727,0.0938914890478728,0.32125529782583,0.52414376091382,0.51550775645
"gm4252","DZ",2,1,-0.183294406284899,NA,-0.191283567097558,NA,-0.372263526045517,NA,-0.80918957308618,NA,-0.148381494302655,NA,0.669751885953653,NA,-0.0108674852522204,NA,0.094967886153299,NA
"gm4263","DZ",2,2,0.188591491196801,0.253601366449725,0.808716432902442,-0.154698117077274,-0.0672074332973171,-0.60504860808252,0.0796993159138193,-0.26227002155,-0.00926590524815936,-0.092224713734545,0.263261886902441,-0.245607208077274,-0.277924241270397,-0.26972603962136,-0.14252290608618,-0.37338113255
"gm4274","DZ",1,2,-0.0527401554645645,0.134930672056895,0.215206431953653,-0.404547443081365,0.205366730490549,0.260451565620654,0.317190108153299,0.180128525606299,0.150441704343551,0.0770450730231552,0.808716432902442,0.118029154922726,-0.0352895546081673,0.0532901677747804,-0.25363401708618,-0.15115891055
"gm4300","DZ",2,1,-0.33934783938152,0.141289468867725,-0.373101749097559,0.481665518922727,-0.019018347244627,0.2283951134253,-0.14252290608618,0.51550775645,0.447359308754175,0.101625918768415,1.12429734095365,0.231816193918635,0.242661971937079,0.0276030104355646,0.650523442153299,0.0551285256062993
"gm4322","DZ",1,1,-0.0876327577095847,-0.0243381187412246,-0.693884478046347,-0.0409110790813644,-0.1678331545576,-0.419058835599826,-1.1272543358467,-0.6115381413937,-0.534510515894234,0.151442089857255,-0.602975387046347,0.377270738918635,-0.0474248374468407,-0.00683501644022566,0.317190108153299,-0.167093696393701
"gm4333","DZ",2,1,0.195444577898461,0.076340138183925,0.445080068902442,0.118029154922726,-0.0188434889771971,0.12324710067929,-0.25363401708618,0.40439664545,0.324394475277595,0.0325788533434755,0.215206431953653,-0.0409110790813644,-0.138710190297151,-0.325983284317726,-0.682809891846701,-0.833760363393701
"gm4344","DZ",1,2,0.238243614295086,0.0370847161950754,0.397024612953653,0.140907102918635,0.00126489646755959,0.147671366836784,0.539412330153299,0.388461858606299,0.31547173074008,-0.054612415041955,0.263261886902441,0.572574609922726,0.300703387127843,0.22839023980005,0.74636598291382,0.51550775645
"gm4436","DZ",2,1,-0.177064654479569,NA,-0.191283567097558,NA,0.082976732184193,NA,-0.14252290608618,NA,NA,0.306098002228286,NA,0.777270738918635,NA,-0.244992313770956,NA,-0.5004270303937
"gm4462",NA,1,1,0.0578959023584952,NA,0.487933703953652,NA,0.187670380569809,NA,0.206078997153299,NA,0.262650692609035,NA,-0.693884478046347,NA,0.28065627208506,NA,-0.0161432248467011,NA
"gm4473","MZ",2,2,0.16465529226644,NA,0.445080068902442,NA,0.177910354250903,NA,0.301921537913819,NA,-0.0725494420060595,NA,0.172352795902441,NA,-0.193658366639317,NA,0.19081042691382,NA
"gm4484","DZ",2,2,-0.0469822892209295,-0.173425698064795,-0.373101749097559,-0.427425390077273,-0.174415347339887,-0.14023563745331,-0.25363401708618,-0.26227002155,-0.101236686470949,NA,-0.554919931097558,NA,0.253475893897413,NA,0.301921537913819,NA
"gm4580","DZ",2,2,-0.10906555943591,NA,0.172352795902441,NA,-0.071253717103297,NA,-0.36474512808618,NA,-0.0349797706208996,NA,0.535989159902441,NA,-0.144890787796867,NA,-1.14252290608618,NA
"gm4646","DZ",1,2,-0.135729086125965,-0.357000145917655,0.397024612953653,-0.495456534081365,-0.0753220107754805,-0.309643148536216,-0.460587669846701,-0.833760363393701,-0.243749146928619,-0.0320123914892648,-0.827647204097559,-0.427425390077273,-0.177885344493467,-0.0602638679636405,-1.25363401708618,-0.48449224355
"gm4661","DZ",2,1,NA,-0.296555656147735,NA,-0.409243572077273,NA,-0.48570765293312,NA,0.18217442245,NA,-0.255262541964035,NA,-0.322729261081365,NA,-0.385399695142626,NA,-0.833760363393701
"gm4694","DZ",2,1,-0.156546379674729,-0.326687361581115,0.354170977902441,0.0271200639227265,-0.0860587209525569,-0.11316491380318,-0.0314117950861803,0.40439664545,0.117369481795595,0.0590504343199254,0.360660976953653,0.686361647918635,0.259806078346159,0.0551809347260345,0.761634553153299,0.610684081606299
"gm4716","DZ",1,2,0.157265678880795,-0.0667540573966647,-0.148429932046347,0.140907102918635,0.11649174824111,0.0775109484616642,-0.238365446846701,0.277350747606299,-0.1024804586641,-0.184455061557585,-0.918556295097558,-0.509243572077273,0.0148302468010428,-0.0828633553904101,-0.15641179508618,-0.59560335455
"gm4742","DZ",2,1,0.0282615779020106,-0.164175470874865,-0.736738113097559,-0.245607208077274,0.110322414568483,-0.16782226336898,-0.25363401708618,-0.26227002155,-0.0159889301653445,0.0394513651533255,0.578842794953652,-0.313638352081365,0.0230400834775594,0.127062686110064,-0.905032113846701,-0.6115381413937
"gm4753","DZ",1,2,NA,0.0891152035866254,NA,-0.0227292610813645,NA,-0.193931122169286,NA,-0.5004270303937,0.0978810192170403,0.120258408036295,0.172352795902441,0.0271200639227265,-0.236246674792707,-0.46803580688259,-1.14252290608618,-1.48449224355
"gm4786","MZ",2,2,-0.18144694775929,-0.0192416102536147,0.0814437049024416,-0.518334481077274,-0.043542119511127,0.16489715617398,-0.47585623908618,0.40439664545,0.0165120324862007,-0.137005164143845,-0.282192658097558,0.0271200639227265,-0.0152901457540573,-0.11335753830721,-0.47585623908618,-0.15115891055
"gm4790","DZ",2,2,0.449743444207861,0.138841592494285,0.445080068902442,-0.427425390077273,0.308701693443193,0.16913526255125,0.63525487191382,0.18217442245,0.20523642394514,0.177742136661595,0.808716432902442,0.481665518922727,0.140960394842763,0.41776582847144,0.52414376091382,0.18217442245
"gm4834","MZ",1,1,0.555250147453056,0.355003574970995,0.487933703953652,-0.586365625081365,0.349140171422389,0.421022437834425,1.0949678861533,0.832906303606299,0.0429625417031153,0.313366346166785,0.942479158953652,0.322725283918635,0.220450432058979,-0.156803535518806,0.650523442153299,0.610684081606299
"gm4845","MZ",1,NA,NA,0.110221355435165,NA,0.140907102918635,NA,-0.184300610443016,NA,0.388461858606299,NA,NA,NA,NA,NA,NA,NA,NA
"gm4893","DZ",2,2,-0.109759390630159,NA,0.445080068902442,NA,0.198390620711513,NA,0.41303264891382,NA,0.397594454129851,NA,1.44508006890244,NA,0.412324760245053,NA,0.52414376091382,NA
"gm4941","DZ",2,2,0.269333124082521,NA,0.172352795902441,NA,0.238356580068173,NA,0.301921537913819,NA,-0.299368268988369,NA,-0.00946538509755866,NA,-0.340369040682577,NA,-0.14252290608618,NA
"gm4963","MZ",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0608207918362747,NA,0.481665518922727,NA,-0.10290783341021,NA,-0.0400477995500005
"gm4974","MZ",1,1,-0.0490273857234748,-0.667580080723935,-0.784793568046348,-0.404547443081365,-0.204037787992851,-1.12060012764916,-0.571698780846701,-1.6115381413937,0.133606324150595,-0.129752657285975,-0.330248114046347,-0.950001988081365,0.115378764265499,-0.425281163815196,-0.460587669846701,-0.833760363393701
"gm4985","DZ",2,2,NA,-0.148344785833035,NA,-0.427425390077273,NA,-0.31389283700052,NA,-0.70671446655,NA,-0.170520199627785,NA,-1.06378902707727,NA,-0.0867311116529801,NA,-0.59560335455
"go5000","DZ",2,2,-0.41799608242562,-0.321552160148215,-0.736738113097559,-0.700152663077273,-0.0444337402503672,0.0273080070322003,0.74636598291382,0.07106331145,-0.102696771474519,-0.0261300298013348,0.0814437049024416,-0.427425390077273,-0.196511826251167,-0.15746517183966,-0.0314117950861803,0.29328553345
