ifam,ID,OnlineManual13,isOut,whyOut,sex,zygosity,tn_BFI1,tn_BFI2,tn_BFI3,tn_BFI4,tn_BFI5,tn_BFI6,tn_BFI7,tn_BFI8,tn_BFI9,tn_BFI10,tn_BFI11,tn_BFI12,tn_BFI13,tn_BFI14,tn_BFI15,tn_BFI16,tn_BFI17,tn_BFI18,tn_BFI19,tn_BFI20,tn_BFI21,tn_BFI22,tn_BFI23,tn_BFI24,tn_BFI25,tn_BFI26,tn_BFI27,tn_BFI28,tn_BFI29,tn_BFI30,tn_BFI31,tn_BFI32,tn_BFI33,tn_BFI34,tn_BFI35,tn_BFI36,tn_BFI37,tn_BFI38,tn_BFI39,tn_BFI40,tn_BFI41,tn_BFI42,tn_BFI43,tn_BFI44,EMPQ_emotional,EMPQ_cognitive
851,1,0,0, ,2,2,4,2,4,1,4,1,4,2,1,5,5,3,4,4,4,4,4,5,5,5,3,4,5,3,4,4,3,4,3,4,4,3,3,1,4,5,4,3,5,4,1,5,3,5,3.363636364,4.444444444
851,4,0,0, ,2,2,4,2,2,1,4,4,5,3,4,4,4,1,4,2,3,4,4,2,4,4,3,4,4,2,4,3,2,4,1,4,4,5,4,4,3,4,1,3,2,4,2,4,4,4,3.909090909,3.888888889
853,1,0,0, ,1,3,2,1,3,1,4,4,4,3,4,5,5,1,5,2,3,3,3,1,1,4,3,3,1,4,3,4,1,4,2,1, ,3,4,3,4,5,3,4,1,3,3,4,2,3,2.181818182,3.888888889
853,4,0,0, ,2,3,5,4,5,2,4,3,5,4,3,5,5,3,5,5,4,4,5,5,3,5,3,4,5,4,5,4,3,5,4,5,4,5,5,4,5,5,1,4,2,5,2,4,5,5,3.727272727,4.666666667
855,1,0,0, ,1,3,5,5,4,1,5,3,4,4,5,5,4,1,5,5,5,5,4,1,5,5,1,4,2,4,5,5,1,5,1,5,2,4,4,5,5,5,1,4,3,5,1,2,5,5,4.272727273,5
855,4,0,0, ,2,3,1,1,5,1,4,5,5,1,5,4,4,1,5,5,4,3,5,1,5,4,5,4,1,1,3,4,1,5,1,4,4,4,5,4,4,5,1,4,1,4,2,4,1,1,4.181818182,4.222222222
859,1,0,0, ,2,3,5,2,5,1,4,3,5,2,4,5,4,2,5,5,4,5,5,4,5,5,2,4,2,2,4,5,2,5,3,4,4,5,5,4,3,5,2,4,4,4,4,5,4,4,4,4.444444444
859,4,0,0, ,1,3,4,2,3,1,5,5,5,5,4,5,5,2,5,5,4,5,5,5,3,4,4,5,5,3,5,4,1,3,4,4,4,5,5,4,4,5,4,4,4,5,1,5,4,5,3.545454545,4.555555556
861,1,0,0, ,1,1,4,3,2,1,5,2,4,2,3,4,4,2,4,3,3,2,4,4,2,2,2,4,3,4,4,2,2,2,3,2,2,3,3,4,4,4,4,2,2,3,4,4,2,2,2.636363636,3.666666667
861,4,0,0, ,1,1,3,3,2,1,3,4,4,2,3,5,4,1,5,4,5,5,4,4,4,5,3,4,3,2,4,4,3,3,2,3,4,4,4,3,4,4,3,2,1,4,4,4,4,3,3.636363636,4.333333333
863,1,0,0, ,2,2,4,1,5,1,5,4,5,1,4,5,5,1,5,3,5,4,4,1,5,5,4,5,1,2,5,5,1,5,1,5,4,5,5,2,5,5,2,4,4,4,1,5,4,5,3.272727273,3.666666667
863,4,0,0, ,2,2,5,1,5,1,5,5,5,5,3,5,5,1,5,5,5,5,1,1,4,5,5,5,4,1,5,5,1,5,5,5,5,5,5,1,5,5,5,5,1,5,5,5,1,5,3.090909091,5
868,1,0,0, ,2,2,3,3,4,3,4,4,4,5,5,4,4,3,4,3,4,3,4,5,4,5,4,4,4,3,4,3,3,4,4,5,4,3,4,4,4,3,3,4,5,5,2,2,5,5,3.909090909,4
870,4,0,0, ,2,3,4,4,5,2,4,4,5,4,4,5,5,1,5,5,3,4,5,2,4,5,2,4,2,1, ,4,1,5,1,5,5,4,4,4,3,5,4,4,4,3,1,5,2,5,4.090909091,3.777777778
873,1,2,0, ,1,3,4,2,5,1,5,1,5,2,5,5,5,1,5,3,5,5,5,1,2,3,2,5,1,5,3,4,2,5,2,3,3,5,5,5,3,5,1,4,1,5,4,3,1,1,3.6,4.888888889
873,4,2,0, ,2,3,4,3,5,1,4,5,5,3,4,5,5,2,5,2,4,5,5,1,3,4,3,5,1,5,5,4,2,5,2,5,3,5,5,4,4,5,2,4,2,4,4,3,2,3,3.454545455,4.555555556
874,1,0,0, ,2,2,3,2,3,1,4,5,5,4,3,5,5,2,5,3,4,3,5,3,3,5,3,3,1,3,4,4,3,4,4,4,4,5,5,4,3,5,2,4,3,4,2,5,4,4,3.818181818,4.444444444
874,4,0,0, ,2,2,4,2,5,1,4,2,4,2,4,3,2,3,4,3,4,4,4,1,4,4,2,3,3,4,3,4,2,4,4,3,2,4,4,3,4,4,4,2,4,3,2,4,4,2,3.181818182,4
875,1,0,0, ,2,3,5,5,5,2,5,1,4,5,1,5,5,5,4,1,5,5,2,5,2,5,1,4,5,1,5,5,5,3,5,3,1,4,4,2,1,5,5,3,4,3,1,3,5,4,2,3.555555556
875,4,0,0, ,1,3,3,1,4,1,4,4,4,3,4,4,5,2,5,4,4,5,4,1,4,4,3,4,1,4,5,5,3,4,1,5,4,4,5,3,2,5,4,3,2,1,1,5,3,3,4,4
882,1,0,0, ,2,1,3,3,5,1,5,5,5,1,4,5,3,3,5,3,3,3,3,2,5,5,3,3,2,4,4,1,1,5,1,5,1,5,5,4,4,5,1,5,1,3,3,3,4,5,3.272727273,4.222222222
882,4,0,0, ,2,1,5,5,5,2,1,1,1,2,1,3,2,3,4,5,3,2,3,1,4,3,4,3,1,1,3,5,3,5,1,1,3,4,5,3,5,3,3,5,5,2,5,3,5,2,2.818181818,2.666666667
883,1,0,0, ,2,2,4,3, ,3,3,3,4,4,3,5,5,3,4,3,3,4,4,4,3,4,4,4,4,3,4,5,3,5,3,2,4,5,4,4,4,5,3,3,4,3,3,4,4,3,3.090909091,3.555555556
883,4,0,0, ,2,2,4,3,5,1,5,4,5,2,3,5,5,2,5,4,5,5,5,1,5,3,3,5, ,1,5,4,1,5,1,3,3,5,5,3,4,5,1,5,1,3,1,5,2,4,3.181818182,3.5
890,1,0,0, ,1,2,5,1,4,1,3,3,4,2,2,5,3,2,5,4,4,3,4,5,3,3,2,5,3,3,3,4,2,4,2,2,3,4,5,2,4,4,2,4,3,3,5,4,4,4,3.181818182,4.222222222
890,4,0,0, ,1,2,3,1,4,2,3,1,5,4,1,4,3,1,4,3,3,3,3,1,3,3,3,3,4,3,2,4,2,4,3,2,2,3,4,1,4,5,3,2,3,2,3,4,2,2,3.545454545,4.111111111
893,1,0,0, ,1,1,2,1,3,3,1, ,3,4,2,4,3,2,4,4,2,1,4,4,4,5,3,3,1,3,3,4,1,2,3,4,4,3,4,3,4,4,3,2,3,1,1,4,4,1,3.090909091,3.555555556
893,4,0,0, ,1,1,3,3,4,1,2,3,4,3,2,3,5,3,4,3,1,5,3,1,4,4,2,2,2,2,2,4,2,3,3,4,2,3,3,2,5,4,3,2,5,3,4,3,2,1,3.181818182,3.444444444
895,1,0,0, ,1,2,5,4,5,2,4,1,3,5,2,5,5,2,4,4,3,5,5,2,3,5,1,5,2,3,4,4,2,5,2,2,4,4,4,4,1,4,3,4,5,5,3,5,5,1,3.636363636,4.666666667
895,4,0,0, ,1,2,5,3,4,1,5,4,5,1,5,5,4,3,5,3,5,5,4,1,4,5,2,4,1,1,4,4,2,5,1,5,3,4,5,5,4,5,3,4,2,2,1,4,1,5,3.818181818,4.222222222
896,1,0,0, ,1,3,2,2,3,1,3,4,3,1,2,3,3,1,4,1,3,2,2,1,3,3,3,2,3,4,4,4,2,3,2,4,2,3,4,4,4,5,2,3,1,3,3,4,2,3,2.545454545,3.111111111
896,4,0,0, ,2,3,3,1,5,1,5,5,5,5,1,4,5,2,5,4,4,5,5,1,5,5,1,5,1,4,5,4,1,5,1,5,2,5,5,3,2,5,1,4,3,3,2,5,1,5,3.909090909,4.777777778
898,1,2,0, ,1,3,3,4,4,1,2,4,3,1,1,2,5,4,5,5,4,4,4,1,4,3,1,5,1,1,3,4,1,5,1,5,4,5,5,1,1,5,4,5,3,4,1,3,1,5,3.7,4
898,4,2,0, ,2,3,3,2,5,1,4,2,4,3,4,3,4,2,4,3,3,4,4,1,2,4,1,3,1,2,4,3,2,4,3,5,3,4,4,4,2,4,3,4,2,5,4,4,2,5,3.4,4.555555556
902,1,0,0, ,2,2,3,1,4,1,5,3,5,2,4,5,5,1,5,2,5,5,3,3,1,5,2,4,1,4,5,4,1,4,1,3,1,4,4,4,3,5,1,4,2,3,3,4,1,3,2.636363636,4
909,1,0,0, ,2,3,5,4,5,2,3,2,4,2,3,5,3,4,5,5,2,4,4,3,5,3,2,5,3,1,2,4,4,5,3,2,5,4,4,1,2,4,4,5,5,4,1,4,5,1,3.272727273,4.888888889
912,1,0,0, ,1,3,4,2,3,1,3,3,4,4,4,5,4,1,3,2,5,3,4,3,4,5,2,4,2,5,3,4,2,3,2,4,2,4,4,5,3,4,2,4,2,5,1,5,2,3,3.636363636,3.666666667
926,1,0,0, ,1,3,3,2,4,1,4,3,4,4,5,5,5,3,3,5,2,4,4,1,3,3,5,4,2,2,5,4,2,5,3,2,5,4,3,4,3,5,3,4,5,5,3,4,2,3,2.636363636,4.111111111
926,4,0,0, ,2,3,4,3,2,3,4,3,3,4,3,4,5,2,3,4,2,3,2,3,4,4,4,4,3,2,4,3,2,2,3,3,4,4,3,2,3,4,4,2,4,3,2,4,4,1,3.545454545,3.666666667
927,4,0,0, ,1,2,4,4,2,2,3,3,3,3,5,4,3,3,3,2,4,3,2,5,3,4,4,2,4,4,4,4,3,3,3,3,3,2,4,4,3,4,5,2,2,4,2,4,2,1,2.272727273,3.555555556
929,1,0,0, ,2,3,4,1,5,1,5,5,5,1,4,5,5,1,5,3,4,4,5,1,3,5,2,5,1,1,5,3,1,5,1,5,3,4,5,3,4,5,1,4,1,4,4,5,3,4,4.454545455,5
929,4,0,0, ,1,3,2,3,4,2,3,5,4,4,1,5,4,2,4,5,4,2,4,2,5,4,4,4,2,2,4,3,2,4,3,1,4,4,4,4,4,4,2,4,3,3,3,4,4,2,3.454545455,3.888888889
935,1,2,0, ,1,2,3,4,4,4,3,5,2,4,2,5,3,3,4,5,4,2,4,3,5,5, ,4,4,1,4,2,4,3,5,4,5,2,3,1,5,2,4,4,3,4,4,2,3,3,3.818181818,4.777777778
935,4,2,0, ,1,2,4,5,4,5,4,3,2,2,3,4,2,1,4,5,5,3,1,2,5,4,5,2,5,4,4,2,5,4,5,5,5,3,4,3,4,2,4,2,4,4,2,1,2,3,2.636363636,4.111111111
946,4,0,0, ,1,3,3,5,2,2,4,4,3,4,4,5,3,3,3,3,4,3,4,4,4,5,3,4,4,4,4,3,5,3,5,5,4,5,4,4,3,3,3,2,3,5,1,3,5,5,2.818181818,4.333333333
948,1,0,0, ,1,2,4,2,4,1,4,3,4,4,4,5,5,4,5,2,4,4,3,3,2,4,1,4,4,4,5,5,4,5,4,3,1,4,4,4,5,5,2,4,5,3,5,5,1,2,2.454545455,3.777777778
948,4,0,0, ,1,2,3,2,4,1,5,3,5,4,5,5,5,2,5,5,4,4,5,4,4,5,4,4,3,2,5,4,3,4,1,3,1,4,4,5,3,5,2,3,4,3,3,5,5,4,3.545454545,4.888888889
951,1,0,0, ,2,2,4,2,4,1,5,3,3,3,3,4,3,3,4,3,3,4,3,1,2,3,2,4,3,4,3,3,2,3,2,4,2,4,4,4,3,4,2,3,2,3,5,5,3,5,3.909090909,3.666666667
951,4,0,0, ,2,2,4,2,4,2,5,4,4,2,4,3,5,2,4,2,5,4,4,3,5,4,2,4,3,3,4,4,1,4,2,3,2,4,4,3,4,4,1,3,2,3,2,4,1,5,4,4
963,1,0,0, ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.454545455,3.111111111
964,1,0,0, ,1,2,4,2,3,2,2,3,4,3,4,4,5,4,5,1,3,3,5,5,5,4,4,4,3,2,2,3,3,3,4,4,4,4,3,4,3,5,2,3,4,4,3,4,4,2,3.090909091,4.111111111
964,4,0,0, ,1,2,4,2,3,1,3,3,3,2,3,4,3,2,4,4,3,3,3,2,3,3,1,4,4,3,2,4,2,3,2,3,1,3,4,3,4,5,3,3,4,3,3,3,4,3,2.727272727,3.5
968,1,0,0, ,1,2,5,5,4,1,3,2,4,5,1,4,5,1,4,5,3,4,2,1,3,3,1,4,5,2,3,3,2,4,1,4,5,2,4,3,2,4,3,5,1,1,4,5,3,4,3.727272727,3.777777778
968,4,0,0, ,1,2,4,1,4,1,3,5,5,3,5,2,5,1,5,4,5,5,5,5,3,5,1,5,4,2,5,5,5,3,5,2,4,5,4,5,3,5,3,4,3,5,2,3,5,4,3.727272727,4.666666667
969,4,0,0, ,1,1,4,2,4,1,5,3,5,5,4,5,5,1,4,5,4,3,2,2,5,4,3,5,2,2,5,5,3,5,3,5,4,5,5,4,2,4,4,3,5,4,1,5,3,4,3.272727273,4.444444444
970,1,0,0, ,1,1,4,2,4,2,5,5,5,4,4,5,5,2,5,5,5,4,5,4,1,5,4,5,2,1,5,4,3,5,4,5,3,5,4,3,5,4,2,4,2,2,1,5,3,4,4.545454545,4.777777778
970,4,0,0, ,1,1,4,2,4,1,5,3,5,3,3,5,5,2,5,3,4,4,5,4,5,4,2,5,1,2,4,2,1,4,1,5,2,5,5,3,4,5,1,5,2,4,2,5,4,4,2.818181818,4
971,1,2,0, ,2,2,5,1,5,1,5,5,5,5,5,5,5,1,5,1,5,5,5,1,1,5,1,5,1,3,5,3,1,5,5,5,1,5,5,5,3,5,1,5,1,4,1,5,1,5,4.545454545,5
971,4,2,0, ,2,2,5,2,5,1,3,1,4,4,1,4,5,2,5,5,4,5,3,1,5,3,1,4,1,3,2,5,1,5,1,2,1,5,5,1,5,5,3,4,5,3,5,5,5,1,3.454545455,4.888888889
972,1,2,0, ,1,1,5,2,4,1,3,1,5,2,4,4,5,1,5,2,4,4,4,3,2,4,2,3,2,2,3,4,1,4,2,3,2,5,5,3,3,5,2,3,1,2,3,5,2,3,3.666666667,4
972,4,2,0, ,1,1,5,1,4,1,3,1,5,3,4,4,5,1,5,1,4,4,5,1,2,2,2,4,1,2,2,3,1,5,1,3,2,5,4,4,3,5,1,4,1,2,4,5,3,4,4.222222222,4.444444444
981,1,2,0, ,2,1,4,3, ,3,4,4,5,3,2,5,5,3,5,5,5,5,5,3,5,5,5,5,3,3,5,5,3,5,5,5,5,4,5,3,3,4,3,5,3,4,4,3,4,3,3.272727273,4
981,4,2,0, ,2,1,4,3,3,1,4,5,5,2,4,5,3,1,4,4,4,4,4,2,5,3,5,5,3,2,4,4,2,3,2,4,5,4,4,2,4,4,2,4,4,3,3, ,4,4,4.090909091,4.111111111
982,1,0,0, ,2,2,3,2,4,4,2,3,4,3,2,4,4,3,5,5,3,3,4,3,5,4,2,4,3,1,3,5,4,3,4,3,5,4,4,1,3,4,3,4,5,3,3,4,4,3,3.272727273,4
982,4,0,0, ,2,2,4,3,4,2,5,2,4,2,3,5,5,3,5,3,3,4,4,2,4,4,3,4,2,1,4,5,2,4,3,2,4,4,4,1,2,5,5,4,2,4,2,4,3,2,3.727272727,4.111111111
985,1,0,0, ,2,1,5,4,3,1,4,3,4,5, ,5,5,4,4,4,4,4,3,4,4,3,1,4,4,4,3,4,2,3,4,4,4,3,4,1,2,4,4,2,4,4,3,2,5,3,3.818181818,3.666666667
985,4,0,0, ,2,1,5,2,3,1,5,2,3,2,3,5,5,2,5,3,4,4,3,2,5,4,1,4,2,4,4,5,5,4,3,4,2,4,3,4,2,5,5,4,4,4,4,4,1,3,3.545454545,4
993,1,0,0, ,2,2,4,3,5,1,4,2,5,4,2,4,4,1,4,3,4,4,3,2,3,4,2,4,2,4, ,4,1,5,1,1,4,5,4,2,4,5,1,4,1,3,1,5,4,1,3.75,4.777777778
993,4,0,0, ,2,2,5,1,5,1,4,3,5,2,2,4,5,1,5,1,3,3,5,1,4,4,1,5,1,3,4,2,1,5,1,2,4,4,3,1,4,5,1,5,2,3,2,5,5,1,3.181818182,4
996,1,0,0, ,1,1, ,2,5,1,4,4,5,2,4,3,4,2,5,3,4,3,4,1,4,4,2,4,1,3,3, ,2,5,2,4,2,4,5,3,4,5,2,4,2,4,3,5,2,3,2.454545455,3.444444444
996,4,0,0, ,1,1,3,2,4,1,2,5,5,2,5,3,3,2,5,4,4,4,4,1,5,3,3,3,2,4,5,5,2,2,3,4,4,4,4,4,3,5,3,4,1,1,3,4,3,2,2.181818182,3.666666667
999,1,0,0, ,2,3,4,3,2,3,5,3,4,4,4,5,2,2,4,4,4,4,4,3,4,5,3,4,4,4,4,5,3,5,4,5,4,4,3,4,5,5,4,3,4,4,5,3,4,5,4.090909091,4.111111111
999,4,0,0, ,1,3,2,2,4,1,3,4,4,3,3,4,3,2,4,4,3,3,4,2,4,4,3,4,2,4,3,3,2,4,3,4,4,4,4,3,3,3,2,3,4,3,4,4,2,4,3.636363636,3.777777778
1000,1,0,0, ,2,2,2,3,5,1,4,1,5,1,5,4,5,3,5,3,5,3,5,1,2,5,4,2,2,4,5,5,1,5,3,4,3,3,5,4,4,5,2,5,3,2,3,4,1,4,2.909090909,4.111111111
1000,4,0,0, ,2,2,2,1,5,1,4,4,5,4,3,5,5,1,5,3,4,5,5,2,5,4,4,2,4,3,4,4,1,5,1,5,4,5,5,3,4,5,1,5,2,2,4,5,4,4,2.909090909,3.666666667
1001,4,0,0, ,1,3,3,5,5,5,5,1,3,1,1,5,3,3,5,5,5,5,1,1,3,5,5,3,3,2,5,5,3,5,5,3,5,3,5,1,5,1,3,5,5,5,1,1,5,1,3.090909091,4.555555556
1007,1,0,0, ,1,2,1,2,3,1,4,3,5,4,2,3,5,1,4,2,3,2,5,2,5,4,5,4,1,2,3,3,1,2,3,4,4,4,4,3,2,5,2,4,1,3,2,4,2,2,3.454545455,3.222222222
1007,4,0,0, ,1,2,5,2,4,1,4,4,5,4,4,5,5,3,4,2,4,4,4,2,2,4,2,4,2,2,3,5,1,5,2,4,2,4,4,4,1,5,4,5,4,4,3,4,2,1,3.454545455,4.111111111
1016,1,1,0, ,1,1,4,2,4,2,3,2,5,3,2,5,5,1,4,4,3,5,5,2,4,3,2,4,2,2,3,2,1,4,2,3,2,5,4,2,4,5,1,4,3,3,3,4,5,3,4,3.777777778
1016,4,1,0, ,1,1,4,3,4,1,4,4,4,2,3,5,5,1,5,4,4,3,5,1,4,5,4,4,2,2,3,4,2,4,3,4,3,5,4,3,3,5,2,3,2,3,1,4,4,4,4,4.333333333
1017,1,0,0, ,1,2,4,3,3,2,3,1,4,4,3,4,4,4,4,3,4,1,3,3,2,4,2,4,2,3,3,4,3,2,4,2,1,2,4,4,3,4,4,3,5,4,4,3,2,2,2.727272727,3.875
1017,4,0,0, ,1,2,4,5,4,2,5,3,4,3,4,5,4,3,5,3,5,3,3,3,3,5,3,4,5,3,5,5,3,3,3,4,3,4,4,4,3,4,3,4,3,4,3,4,3,3,2.636363636,3.777777778
1018,1,0,0, ,2,2,2,2,4,1,4,4,4,2,4,5,3,1,5,4,4,3,5,5,2,4,4,5,3,4,4,2,1,5,2,5,5,5,4,3,5,5,2,4,1,2,1,4,2,4,3.545454545,4.555555556
1018,4,0,0, ,2,2,4,4,5,1,5,3,5,2,5,4,5,2,5,3,4,4,4,2,5,4,2,4,1,4,3,5,3,4,3,4,4,4,5,3,4,4,3,4,3,3,3,4,1,2,3.272727273,3.777777778
1027,1,0,0, ,1,3,5,1,4,2,4,3,5,4,4,5,5,2,5,2,4,5,5,1,4,5,1,5,2,2,4,4,1,5,3,4,2,5,4,4,3,5,1,5,4,4,1,3,4,5,3.727272727,4.555555556
1027,4,0,0, ,2,3,5,4,4,4,5,4,4,4,1,4,2,2,3,5,1,1,5,5,4,3,3,3,4,2,2,4,5,4,5,5,5,3,2,2,3,3,2,1,4,5,1,1,4,5,4,4.333333333
1028,1,0,0, ,1,1,2,4,5,1,3,4,5,2,5,4,3,1,4,3,4,3,4,2,4,5,4,4,2,4,4,4,2,4,2,4,3,4,4,4,4,4,2,4,1,4,2,4,2,4,2.363636364,3.777777778
1028,4,0,0, ,1,1,4,3,5,2,4,4,4,3,4,4,4,1,4,1,5,2,4,2,3,5,4,4,2,4,5,4,1,5,3,5,2,4,5,4,4,4,1,4,1,4,1,4,1,4,2.454545455,3.777777778
1029,1,0,0, ,2,2,2,1,5,1,4,3,5,4,3,5,5,1,5,5,4,5,4,1,5,5,4,5,3,1,3,1,2,5,3,5,2,5,5,1,3,5,3,3,2,5,1,5,1,3,3,4.222222222
1029,4,0,0, ,2,2,5,4,4,2,5,3,3,3,4,5,5,2,5,4,5,3,3,2,2,5,3,4,4,5,5,5,5,3,5,4,4,3,4,3,4,4,2,2,3,4,2,2,1,5,2.909090909,4.888888889
1034,1,0,0, ,2,3,2,2,3,2,3,4,3,2,3,3,2,2,4,3,3,3,3,2,2,3,4,4,4,3,3,3,3,4,3,3,4,4,4,3,3,4,3,4,2,2,3,4,2,3,3.636363636,3.777777778
1036,4,0,0, ,2,3,5,2,5,1,5,4,3,4,3,5,5,3,5,2,5,5,3,3,2,5,2,5,3,3,5,5,2,4,2,4,2,4,4,3,3,5,2,4,4,5,1,5,2,4,3.181818182,4.777777778
1044,1,0,0, ,2,2,4,3,5,2,5,2,4,4,2,5,5,2,5,5,5,5,5,1,5,5,2,3,1,2,4,4,1,5,2,5,3,3,5,2,2,5,3,4,4,4,1,3,1,5,3.727272727,4.444444444
1049,1,0,0, ,2,2,4,4,4,2,4,4,4,4,2,4,4,2,4,4,2,2,5,3,4,4,2,5,2,2,4,4,2,4,2,5,2,4,4,3,2,5,1,2,2,4,1,4,4,5,4.454545455,4.111111111
1049,4,0,0, ,2,2,2,3,3,1,4, ,4,2,5,5,3,3,5,4,3,2,5,3,4,4,5,4,3,3,2,5,1,4,2,2,4,4,3,3,4,4,2,4,4,3,2,4,1,2,4.090909091,4.444444444
1052,1,0,0, ,2,1,3,1,3,1,5,4,5,2,4,4,4,1,5,1,4,4,5,1,5,5,4,4,3,4,5,5,1,4,1,5,4,4,4,4,4,5,2,5,2,4,1,4,4,5,3.636363636,4.555555556
1052,4,0,0, ,2,1,3,1,4,1,5,4,5,2,3,4,5,1,5,3,4,4,4,1,5,5,2,5,1,3,4,4,1,4,1,5,3,5,4,4,4,5,2,4,3,5,1,5,4,4,3.454545455,3.777777778
1057,4,1,0, ,2,2,2,2,5,2,2,5,5,4,4,4,4,1,5,3,3,3,4,1,3,4,4,3,4,3,2,5,2,5,4,5,4,4,4,4,4,4,2,3,5,4,4,4,1,2,2.545454545,3.777777778
1059,1,0,0, ,1,3,3,4,5,1,4,3,1,2,4,4,5,1,4,2,4,5,4,1,3,4,4,4,4,4,3,3,2,5,1,3,4,4,4,3,4,5,1,3,5,5,5,5,2,1,3.090909091,4.25
1059,4,0,0, ,2,3,5,4,5,1,3,1,5,3,2,5,4,2,5,4,3,3,3,3,5,3,1,2,3,4,5,5,2,4,2,5,4,3,4,3,4,5,2,5,5,5,5,4,4,4,2.818181818,4.444444444
1060,1,0,0, ,2,2,2,2,4,1,3,4,4,4,4,2,5,1,5,3,4,3,5,2,4,4,5,4,3,4,3,3,3,4,2,5,5,3,4,4,4,4,3,4,3,3,2,4,3,3,4.272727273,4.444444444
1060,4,0,0, ,2,2,2,2,5,3,3,5,5,1,5,4,4,3,5,3,4,3,3,2,4,4,4,3,3,5,3,4,2,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,2,4,2.909090909,3.666666667
1062,1,0,0, ,1,3,4,2,4,1,4,4,4,3,5,4,4,1,5,3,3,3,4,1,4,4,2,4,3,4,4,3,1,4,2,4,3,4,3,3,4,5,2,3,2,3,2,4,2,3,3.818181818,4.444444444
1062,4,0,0, ,2,3,4,2,4,1,4,3,5,1,4,4,5,1,4,1,4,4,5,1,2,5,1,4,1,5,4,5,1,4,1,5,1,4,4,4,3,5,1,4,1,3,1,4,1,4,3.727272727,4.777777778
1066,1,0,0, ,1,2,5,5,5,3,3,4,3,3,4,5,4,2,5,3,4,2,5,1,3,4,2,4,3,4,3,5,5,4,5,5,2,3,4,4,5,3,4,5,3,3,2,2,2,5,2.545454545,3.222222222
1066,4,0,0, ,1,2,4,3,4,3,5,1,1,1,1,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3.454545455,4
1067,4,0,0, ,1,3,3,3,3,1,4,4,4,2,3,4,3,4,4,3,4,3,4,3,3,4,3,3,3,4,4,4,3,3,2,4,4,3,4,3,4,4,2,3,2,3,2,2,3,3,3.454545455,4.111111111
1068,1,0,0, ,1,2,4,3,4,1,3,4,4,2,3,4,5,2,4,4,3,3,4,1,4,4,2,4,2,4,3,5,1,3,2,4,2,3,4,3,2,5,1,4,2,4,4,4,4,2,2.909090909,3.777777778
1068,4,0,0, ,1,2,5,3,4,1,5,3,5,4,4,5,5,1,5,4,5,5,3,4,4,5,1,4,3,5,5,5,2,4,3,5,2,5,5,4,1,5,2,5,1,5,5,5,1,5,2.8,2.571428571
1070,1,2,0, ,1,3,4,2,4,3,3,3,4,2,3,4,2,1,4,4,4,4,3,2,4,2,1,3,2,2,3,3,2,4,3,4,3,3,4,2,3,4,2,4,3,4,3,4,3,3,4.111111111,4.222222222
1070,4,2,0, ,2,3,2,1,3,1,3,2,4,1,4,3,4,1,4,2,3,3,4,1,3,1,2,4,1,3,1,1,1,4,1,4,1,5,4,4,3,5,1,4,1,3,4,5,2,3,3.333333333,3.777777778
1073,1,0,0, ,1,3,5,4,3,1,3,1,3,4,1,5,5,3,4,5,3,4,2,2,5,5,2,3,2,2,3,3,4,4,4,4,5,4,4,1,3,5,4,3,5,3,2,4,5,4,3.181818182,3.333333333
1073,4,0,0, ,2,3,5,4,4,3,4,1,5,4,2,5,5,1,5,4,3,4,3,3,5,5,3,4,4,2,4,5,1,3,3,5,4,5,4,2,1,5,3,5,2,5,1,4,4,5,3.818181818,3.777777778
1074,1,0,0, ,1,3,2,3,3,2,2,3,4,3,2,3,3,1,4,2,4,2,2,3,2,3,4,3,4,2,3,4,2,3,3,2,4,4,4,2,3,4,3,3,4,3,4,4,3,3,2.727272727,3.333333333
1074,4,0,0, ,2,3,4,2,5,2,5,2,5,4,4,5,5,3,5,4,5,5,4,4,5,5,1,5,2,2,3,4,1,4,2,3,2,5,4,2,3,5,3,4,2,4,2,4,3,3,3.727272727,4.111111111
1075,1,0,0, ,2,2,4,1,5,2,5,4,5,4,1,5,5,3,5,5,5,4,3,1,4,5,2,2,3,3,5,5,2,5,4,4,2,5,5,1,3,5,4,4,2,5,3,3,1,2,4,4.666666667
1075,4,0,0, ,2,2,3,1,3,1,4,5,5,3,3,4,4,1,5,4,3,4,5,3,3,3,5,4,3,1,3,1,4,5,3,5,5,5,4,3,3,2,1,4,2,4,2,5,4,5,4.636363636,4.555555556
1078,1,2,0, ,2,1,2,4,4,1,5,4,5,4,2,5,4,1,3,3,4,3,5,4,2,4,3,5,3,4,2,4,4,3,4,2,4,2,4,3,5,1,3,5,4,3,5,1,4,3,4,3.666666667
1078,4,2,0, ,2,1,5,3, ,2,5,3,2,4,3,2,5,3,2,4,2,5,2,1,3,1,2,1,3,2,1,3,5,3,4,1,4,2,5,3,2,4,2,4,3, ,1,4,1,3,2.545454545,3.444444444
1080,1,0,0, ,2,1,5,4,4,3,4,3,5,4,2,5,5,3,4,4,3,5,3,5,4,4,1,3,3,4,4,4,4,3,3,4,5,3,3,3,3,3,4,4,5,5,3,2,4,4,3.5,4
